t,ur,ui,ir,ii,omega
26.8,-0.9840898174544265,-0.09464611862810116,1.9535628818032535,-0.18276250060339605,-0.06553417667952033
26.9,-0.9803289219124721,-0.10002252546702942,2.014953474090975,-0.12051386121271307,0.057963119629000914
27.0,-0.9853206202790166,-0.0994715769768591,2.051180583667327,-0.1311249818102445,-0.01065074007620126
27.1,-0.9878107189128849,-0.10032946981476559,1.9775067328817166,-0.20381529688871297,0.00607760955148251
27.2,-0.9817081343115999,-0.09921561061275769,2.039463440533449,-0.19775528651008592,-0.004981268756374391
27.3,-0.9858404960303288,-0.09574120875556585,2.00529460577656,-0.16607663268809056,-0.03909544526212727
27.4,-0.9828170451229044,-0.0978342112438994,2.039435370297574,-0.13642061664821786,0.024050994816562365
27.5,-0.9796313402822949,-0.09800359952181648,1.996318930462226,-0.0865126537669739,0.004917268765396443
27.6,-0.9813962717865263,-0.09857067123531268,2.0232614930067063,-0.21204422283722887,0.003939497802871728
27.7,-0.981054772990636,-0.10168994801914355,1.9762191140190595,-0.20730019898289598,0.03181344139886022
27.8,-0.981265872800517,-0.09691468790956956,1.98488302069429,-0.09559492449434784,-0.048391491867310066
27.9,-0.980417092643088,-0.09795354071032106,2.033579486709708,-0.169321765976711,0.011339175158351367
28.0,-0.9806470219751859,-0.10178668978774155,1.9791983040234902,-0.12353215401019266,0.03845472796388805
28.1,-0.9812664437124514,-0.09636735756938777,1.9823124591867358,-0.1535610814317947,-0.05531868532449025
28.2,-0.9811289215768357,-0.10168225078090684,2.0066898157664386,-0.242353342496843,0.053761151562987664
28.3,-0.9805979914353826,-0.0996095985563239,2.0006130120599654,-0.11188617578455237,-0.020361100589649794
28.4,-0.9808749673236817,-0.09320418218888238,1.9948415091304124,-0.12757155554515034,-0.06496196985750657
28.5,-0.9784357674280983,-0.10320569503953696,2.002873688703373,-0.19752324618829534,0.1035466823446285
28.6,-0.9812781066434048,-0.09734294374348919,2.0157395286962525,-0.10912653721386725,-0.0621502537063634
28.7,-0.983590275042611,-0.10067558162251268,1.9594445952457245,-0.17917788859715833,0.031233204393394942
28.8,-0.978385394721077,-0.10170276802716367,2.0387717671723693,-0.14449347738626847,0.015776084730472206
28.9,-0.9806912730216213,-0.09557562735858963,2.0583739278197526,-0.17991424827687125,-0.06426992692629696
29.0,-0.9807025895153287,-0.10025884272968688,1.984753367240889,-0.20296064711529527,0.047271101692931694
29.1,-0.9803644980235294,-0.09967158070688006,1.9763442843350212,-0.12687540094943864,-0.005579688393115845
29.2,-0.9792874701652963,-0.100749012700509,2.0084116892798454,-0.16425938034966883,0.011994887206636662
29.3,-0.9813513085024911,-0.10592865033449995,1.984098868390121,-0.18282244264653785,0.050060694715323706
29.4,-0.9798138812549368,-0.09840353052358097,1.9935301158217258,-0.15516191158729192,-0.07430095528553338
29.5,-0.9782879032614158,-0.10208005846867893,2.005811012445177,-0.15639337031773387,0.038741623651539214
29.6,-0.9825322165450152,-0.10174016909148748,1.9931571991012773,-0.13225455242569323,-0.007881649433549853
29.7,-0.9789596140064816,-0.09874247350753429,2.0135805285364166,-0.14102518692910593,-0.02656481930134902
29.8,-0.9791168647411261,-0.10671277088342591,2.005295980527715,-0.23938349914169982,0.08035581856201901
29.9,-0.9766724153252362,-0.1003942236335637,2.023843769783256,-0.1605890320043018,-0.061279531151221533
30.0,-0.9768032869058086,-0.10056094769276508,1.9923720450634046,-0.14070179220505924,0.001552682158543206
30.1,-0.979625887726021,-0.10301547253733553,1.9865070068812192,-0.12895395452191694,0.021852849378234396
30.2,-0.9790971955526737,-0.09768920402028373,1.988981813715784,-0.16085051716457494,-0.05327251170596625
30.3,-0.9804052604500765,-0.1025083372562667,2.00388619705101,-0.23562034694088393,0.047329195686440784
30.4,-0.9804189627543677,-0.10159657404266753,2.006001163382543,-0.1330278582026812,-0.009214503431334009
30.5,-0.9815140247044929,-0.0984370929644318,1.9749671571253353,-0.1699351999696827,-0.03300289833065406
30.6,-0.9799765301806549,-0.10298416534219798,1.9819149472278093,-0.12586891051716978,0.04747259078802912
30.7,-0.9776888087062429,-0.09794560685224774,2.0182802407118046,-0.11984649025297496,-0.04856474070489725
30.8,-0.980445638892613,-0.10102601256101278,1.988963037442494,-0.2576449764085569,0.02830922379333245
30.9,-0.9789751260908711,-0.1040758317885156,2.003171224903046,-0.15726141243766836,0.03234650547698337
31.0,-0.9804233749338107,-0.09152480618691651,2.0264467128080894,-0.07812044790669731,-0.12830630397051124
31.1,-0.9820807313384498,-0.10365949802143942,2.0124997227930264,-0.22006011098170203,0.12078950818509071
31.2,-0.9789512393138594,-0.10053431567854573,2.0156047017224745,-0.14369313455668978,-0.028243325667975938
31.3,-0.9802310381497359,-0.09861592763519549,2.0025263678220346,-0.17564467693484764,-0.020697709686139376
31.4,-0.9798532144603953,-0.10625214084406132,1.9987325006370977,-0.15520814491157367,0.07747339548132004
31.5,-0.9793445516491371,-0.09774821071910098,2.02876063425023,-0.17848302549921308,-0.08534388584303443
31.6,-0.9793778454754292,-0.09953414251472448,2.0027060509699015,-0.18945223356641605,0.01801864547100962
31.7,-0.980210746823862,-0.10107217112696695,1.9663385577608623,-0.10660328028368797,0.014673449784616821
31.8,-0.9803457576478816,-0.09823712240379964,1.9808936943472568,-0.11971587408554263,-0.028763587886189157
31.9,-0.980743711883884,-0.1062085004708486,1.9969233801703805,-0.1973183033156782,0.08000241241742145
32.0,-0.983073522139855,-0.09932980563410367,1.9421878050480013,-0.1897730765590382,-0.07175144846197412
32.1,-0.9813553895085315,-0.0994038272134522,2.003962379693822,-0.14977162925419657,0.0024977002736292775
32.2,-0.9811734047063972,-0.10435653100787827,2.0327693663361988,-0.11506087591211109,0.050124792324055534
32.3,-0.9859658254794564,-0.10093221125383892,1.9946697617434743,-0.15205181268812232,-0.0394703777007166
32.4,-0.9833910465082172,-0.1057693713410942,1.9867577670974712,-0.220949244758915,0.051303535037376946
32.5,-0.982982849255865,-0.0995004885310811,2.013114478473457,-0.15672561039482774,-0.06264459354918372
32.6,-0.9852711084444626,-0.10058125803362582,2.007664186711206,-0.1961941340268329,0.008530241438133856
32.7,-0.9799449330283143,-0.10040773431811435,1.9854430263289378,-0.10272414752238895,0.003738638303332209
32.8,-0.9796391134162097,-0.09942168945431867,2.0352962541842134,-0.13072464470093778,-0.009645224205048208
32.9,-0.9807923342566522,-0.10334755732810526,1.9738919015086038,-0.26292589530746574,0.03842312552741589
33.0,-0.9808732860352264,-0.10242934842747191,2.01900195074891,-0.13931011295250728,-0.009345265932267921
33.1,-0.9803718803749254,-0.09791957124468052,1.9915267563778851,-0.13679093216559435,-0.04499696275129139
33.2,-0.9810700071990389,-0.10413585065966878,1.9860897506721467,-0.1544619040022382,0.061993453498576656
33.3,-0.980344293220931,-0.09935760979561416,2.005331658925094,-0.12528024456484405,-0.04744393008802916
33.4,-0.9804800144966299,-0.10057919869919671,2.007035870558966,-0.24383780991269705,0.01219203668066271
33.5,-0.9807344768248433,-0.10651961846523321,1.9905692312098455,-0.2131653507152218,0.05963977545897947
33.6,-0.9793575915894751,-0.09542659245961421,1.9982520714487635,-0.07359369477525168,-0.11056673357934699
33.7,-0.9805808644913012,-0.10056495564026473,1.9862539305151767,-0.19718514859709535,0.05067881515220307
33.8,-0.9786510303113766,-0.09937274860815594,2.0171186951967854,-0.14889231578661405,-0.010055087415246078
33.9,-0.9815849094567105,-0.0859898327936683,1.8174237074325128,-0.12730100672971967,-0.13813720326099954
34.0,-0.9784664338270141,-0.07577081762328804,1.6798068595259215,-0.11461240487259655,-0.1009587553124014
34.1,-0.9747701177564797,-0.04767077649225318,1.612586033600239,-0.10300243790193692,-0.2841840171043053
34.2,-0.9772704727716715,-0.02000765715434885,1.32812292658155,-0.14831932652549187,-0.28395563631837817
34.3,-0.9753703546514407,0.02270918543939232,1.1721331543054798,-0.1376350486349196,-0.43748561743367276
34.4,-0.9724976358197228,0.07192523538748502,1.0444328191751069,-0.1571071913065732,-0.5054645706685257
34.5,-0.9614743410816728,0.12625209542657118,0.9905092386490384,-0.19589640683195622,-0.5673905672155932
34.6,-0.9502218237930108,0.1880717299656666,0.9501342238842115,-0.22420443264555448,-0.6483470100200073
34.7,-0.9309846317197523,0.25500842531412105,0.8357546621553621,-0.2814870398335064,-0.719563498168867
34.8,-0.9084304968213905,0.3298412721059587,0.8007767988516902,-0.33087057776392637,-0.809326406862727
34.9,-0.8714842839596735,0.4114737723622163,0.75328507863871,-0.39100091398466663,-0.9283511260779775
35.0,-0.8282712034167148,0.49402746019208343,0.6944095960792704,-0.462638721913721,-0.9668691943872432
35.1,-0.769211599144726,0.5811183750410602,0.5983310584545799,-0.4986130985328847,-1.091847953140217
35.2,-0.6957438013170019,0.6677426372489913,0.6183714744578783,-0.5286688846960974,-1.1787014953717545
35.3,-0.6131855519339604,0.7455376319814945,0.5027283001283152,-0.5916738924859606,-1.1763636746325545
35.4,-0.5098522363223225,0.8182498892485847,0.4102568186858856,-0.6456899709417186,-1.3106285520203542
35.5,-0.3931795346790563,0.8805905134593404,0.32941801114688485,-0.6171687204997313,-1.3729689507479037
35.6,-0.2609079648615193,0.9275893489484969,0.20367181982467697,-0.5699181529537347,-1.4574471533837396
35.7,-0.11863722313635756,0.9542479578045269,0.10754389409887818,-0.5473258122607758,-1.505002079748614
35.8,0.034239956779246405,0.9612619051197692,0.06336836916458978,-0.5575427016145763,-1.5929542786803452
35.9,0.1841523690113305,0.9413079849060162,-0.09686246472597726,-0.608351316748029,-1.5758976775163802
36.0,0.32974751636891786,0.9020469107685478,-0.2481955317566543,-0.6203869541318273,-1.5726976897271427
36.1,0.47383459920576365,0.8427793079563423,-0.41220485854614,-0.6480201494322584,-1.6171895719424256
36.2,0.6028354899679305,0.7544917335679511,-0.5977884935549774,-0.6840376949253726,-1.6194489308701776
36.3,0.7165620950915456,0.6530899052670656,-0.7514705878706355,-0.5894143617620804,-1.5757873509829068
36.4,0.8103478524390911,0.5309823112384833,-0.9443282914419154,-0.5025096772820075,-1.5903077700107815
36.5,0.8838527473560684,0.39569748428462465,-1.073850707764162,-0.3578057477167671,-1.5912227757183217
36.6,0.9394304764877438,0.25519536897186634,-1.125370492742127,-0.16359381611606866,-1.556882322121922
36.7,0.964890878082577,0.101333290518559,-1.1707499284320722,0.013292502244933058,-1.6061126962729944
36.8,0.9678033520123532,-0.04881067655539384,-1.1471112246179942,0.15226648967007284,-1.5502870240780808
36.9,0.9519992193130636,-0.1956186437977988,-1.0641487637323968,0.3527859629210264,-1.522692525047944
37.0,0.9071237227222976,-0.34482367458156826,-0.9242399388152589,0.4910198747192239,-1.6059832852319644
37.1,0.8396166353212657,-0.4780954440476448,-0.8478576040237156,0.5286016782731194,-1.5437211323681765
37.2,0.759633988816252,-0.6050095405645062,-0.7205938131378749,0.6524381880282387,-1.549402960161288
37.3,0.6519908250766162,-0.7128467332807932,-0.6252443931112215,0.7939157561436827,-1.5738524728415726
37.4,0.5373591989353071,-0.8050271791815405,-0.4238526902168258,0.831649826653492,-1.5225692691971915
37.5,0.404004763902689,-0.8839163631513292,-0.3415297248561011,0.8312070164973323,-1.5987104490791282
37.6,0.25894303397893326,-0.9364790475311573,-0.1999915867932408,0.9173179018765637,-1.5894457818844288
37.7,0.10572266754569892,-0.9652354821997899,-0.015166853893556431,1.0104342026009332,-1.606711807364718
37.8,-0.04377658665495965,-0.970657501707151,0.0993061862212381,0.9023550694638021,-1.5416494813162274
37.9,-0.1929409875889857,-0.9492429956071343,0.2292692706697051,0.8927284042416449,-1.5545664156584493
38.0,-0.33869223102188223,-0.9046724431056576,0.4552112294240362,0.9110028689291843,-1.5770189795628298
38.1,-0.4766827588710995,-0.8428478415619105,0.557288246219918,0.7948420040008393,-1.564845591974695
38.2,-0.6057283943038667,-0.7579062115513084,0.6064020205152231,0.7277215472120073,-1.5954830770236939
38.3,-0.7145225214178363,-0.6520737302431763,0.8154944266274915,0.620638192889929,-1.5680219033438902
38.4,-0.8081374559294341,-0.5329371978752755,0.9293250066605026,0.47257535809060836,-1.5673409897159374
38.5,-0.8848648293583687,-0.4012008981769528,0.9578069944358538,0.3465274594636561,-1.5731848654636238
38.6,-0.934780282423724,-0.25588462632339326,0.9829271584269337,0.17220974269134334,-1.5848844972708775
38.7,-0.9650445210051591,-0.11009649024869389,1.00773873676694,0.0088610268402044,-1.5359905587356337
38.8,-0.9675964638366044,0.04537776384407477,0.9941582090193973,-0.08400331943848055,-1.6045631754747447
38.9,-0.9474974063441989,0.1945205393154636,0.940479996629104,-0.27878234207789077,-1.5562272461476212
39.0,-0.9076021838534836,0.3376112944920365,0.8629326282788786,-0.40188192290616936,-1.536359678882917
39.1,-0.841045490750347,0.47688271805197435,0.8206861986484322,-0.5603540756507368,-1.5968845204598026
39.2,-0.7592760340269261,0.6016172698499753,0.711272208033678,-0.6830358287455924,-1.5425262407395834
39.3,-0.6531535447415864,0.7145113857560867,0.596717405325442,-0.7272862261960624,-1.6016847431624726
39.4,-0.5325375920831714,0.8091802952148803,0.48941572301109143,-0.8826194021316316,-1.5850282054322662
39.5,-0.4022597447957037,0.8818633718341703,0.33189337689999293,-0.9866223436271965,-1.5410780569444071
39.6,-0.25611647342105553,0.9349947195257953,0.1658011116903483,-0.960883170666632,-1.6058981579001852
39.7,-0.10792664390655682,0.9618822802286041,0.05068905693963932,-0.967476928745404,-1.5562832620836176
39.8,0.04454284307562717,0.9686902524556574,-0.09058247161596467,-0.9840228974993154,-1.5768642381657472
39.9,0.1950133145071435,0.946833019256109,-0.2915404964747588,-0.9682866159536004,-1.5717316124688097
40.0,0.33643898454755145,0.9068477423659043,-0.43134878468099264,-0.8753955234422792,-1.5213439775901705
40.1,0.47482849153130047,0.8411524349183265,-0.5425208890378563,-0.8255795644498864,-1.5864785772454582
40.2,0.603642857225762,0.757979412912376,-0.641745148023234,-0.7244942183475451,-1.5862672306277759
40.3,0.7127271166112281,0.6518466376237873,-0.8196954408728294,-0.6318362842723297,-1.5745129460872676
40.4,0.8039809051020727,0.5342239425051418,-0.8237041161630739,-0.4548977871811083,-1.5433004945322537
40.5,0.8807551592847087,0.4027831592068052,-0.8939180552081313,-0.34182601736759094,-1.5756168415454042
40.6,0.9310344198479383,0.2580665403106607,-1.03802268929067,-0.22244287228785364,-1.5852675975724395
40.7,0.9611103313770629,0.11005994756482973,-0.9778886486152005,-0.0015393426310202352,-1.5637753586074865
40.8,0.9706303504226863,-0.04221842986258578,-0.916932621183415,0.0913299140169212,-1.5748517570277087
40.9,0.9470417518072695,-0.19470634447830276,-0.9594603749722624,0.2659752192818821,-1.5930032972802621
41.0,0.9064624836414257,-0.3388422125230303,-0.9190169193735043,0.4220179325886551,-1.5495570738093178
41.1,0.8441278029273527,-0.4759569447320203,-0.8264550280428844,0.5539977731382177,-1.5568580057857062
41.2,0.7565795486258209,-0.6033199274534856,-0.740492412761639,0.6616171512237061,-1.5976213943746131
41.3,0.6567171078147733,-0.7132934516405542,-0.5950198906740632,0.7911486249841398,-1.5349852784872198
41.4,0.5341362058203084,-0.8080748627463403,-0.5074689994103301,0.8820624455061272,-1.600571730825564
41.5,0.401793143070394,-0.880249296901112,-0.3703400700428659,0.9078849903544219,-1.5586022284190193
41.6,0.2599050133300175,-0.9337703601244052,-0.18136133855034448,0.970017938337923,-1.5673983760811439
41.7,0.11091730217054041,-0.9602820072061885,-0.03202352002438125,1.0042520124488594,-1.5647276449300662
41.8,-0.040431619046224665,-0.968437887254149,0.1146506828523367,0.9694420095183698,-1.567204182334514
41.9,-0.19366142885246335,-0.9499727364592316,0.26504765094827937,0.913011568773582,-1.5937923034097423
42.0,-0.33849856309754106,-0.906262050639299,0.4159279245939308,0.8954957876214851,-1.5636001930846533
42.1,-0.4742159680784053,-0.8450364074817149,0.556548821830092,0.8190900097156858,-1.539204238631413
42.2,-0.6027738735601325,-0.7578638264721852,0.6550120653628599,0.7361670999718507,-1.6051993980123669
42.3,-0.7117154995209493,-0.6536359391645107,0.745831769202594,0.6373004286186494,-1.5600601218842058
42.4,-0.8074619142524468,-0.5380934568439016,0.8688750092518348,0.4769456675528593,-1.5506693332022081
42.5,-0.8809703309881446,-0.40314397734406526,0.9796498386454576,0.3061103851927492,-1.5865137886732938
42.6,-0.9340965026960204,-0.2632605593283694,0.9722320922542906,0.18718639474524917,-1.5445834263528013
42.7,-0.9664381050650945,-0.1106114319285198,0.9523411090913869,0.07797726575044095,-1.6075214404932936
42.8,-0.971758826623798,0.04190475242479763,0.9832567168311109,-0.1176525713655292,-1.5705270282087014
42.9,-0.9504096564981601,0.19268434440959825,0.983645650109006,-0.29256301389989947,-1.5693116914452077
43.0,-0.9086018262644191,0.33757467878524006,0.8896723473191657,-0.41069666126410537,-1.5569974089573435
43.1,-0.847669821432264,0.4773988543416477,0.8212743807077711,-0.5353490725629003,-1.5718638528182183
43.2,-0.7579811591756054,0.6043391206943134,0.7532234707099887,-0.6820981202404789,-1.601798496199578
43.3,-0.6550891449676812,0.7126736449097607,0.6052065151095556,-0.7767298545614884,-1.5438151793447474
43.4,-0.5359953031104371,0.8064799181039887,0.4698979366339589,-0.8402657461286133,-1.5674378452132487
43.5,-0.40231644480897466,0.8802253813874228,0.3834720676253407,-0.9596345855556289,-1.5786790999160871
43.6,-0.26054225657186664,0.9332596384454102,0.17983939691351708,-0.968430135342645,-1.5646706736186644
43.7,-0.11261102102360088,0.9629011895141407,0.0572452600824081,-0.9671831621215432,-1.5582215047024661
43.8,0.04195858077227688,0.9691483852253164,-0.10182247622499341,-0.9994223573749488,-1.5968812599912852
43.9,0.19032567507901577,0.9491696682559856,-0.2995117470630932,-0.9602629354775775,-1.5462640018897744
44.0,0.33966351392568617,0.9076566688449437,-0.37032376766609437,-0.8932555624798072,-1.6019322718078044
44.1,0.4749692851400158,0.8420878927565794,-0.5458053737090689,-0.8183139635344175,-1.5546988065388234
44.2,0.5986772124523424,0.7603641157252469,-0.6568869550583333,-0.726932768560701,-1.534266975127636
44.3,0.7140115553275315,0.6556415114716986,-0.7750812184026904,-0.6132927822346443,-1.610055902030716
44.4,0.806180666265318,0.5371786503872983,-0.8852595747987343,-0.4859987782074292,-1.5504097076669154
44.5,0.8809017574089877,0.40356915661235393,-0.9253010492450217,-0.3576097529745461,-1.5817053558004446
44.6,0.9339996887355337,0.2597786562546041,-0.9734307714984526,-0.17091411813553403,-1.5831666353164309
44.7,0.9636890597561452,0.1117104753149577,-1.0097745430557041,-0.0386242810859147,-1.5587454737842776
44.8,0.967877776065212,-0.041804333656747295,-0.9689556182830079,0.11044058321692618,-1.585694746526336
44.9,0.9489916021054017,-0.19094825204253435,-0.9275521024601274,0.19985582613330588,-1.5539550279519432
45.0,0.9096327783349176,-0.3366309013959188,-0.9133871793293693,0.42732051178987673,-1.5588406222531148
45.1,0.8413715709342386,-0.4735352562544274,-0.8628998987069815,0.5938519031405443,-1.581830713089758
45.2,0.7612847393933785,-0.6002979679213302,-0.6913219807984552,0.6486713901020773,-1.5508195818415516
45.3,0.6564987638943522,-0.7123550001010874,-0.6146973609125428,0.6898886098367052,-1.5847113931181411
45.4,0.5355510557134522,-0.8059856947080419,-0.49723647833149986,0.8692296808644745,-1.581373248187603
45.5,0.4041948699201666,-0.8796137492781435,-0.3410115436386453,0.9237728713634042,-1.557407684452059
45.6,0.26149799329144574,-0.9304427773961692,-0.19391735030498575,0.9500853620686363,-1.567584150992758
45.7,0.11528214591863983,-0.9602823020771292,-0.06579207597162823,0.9739611178226144,-1.545006860723106
45.8,-0.034703124487874215,-0.9674645304002127,0.11174094459793521,1.0274867624907822,-1.553332833599157
45.9,-0.17712012291053614,-0.9542446462628544,0.345546243461492,1.0637190283677578,-1.4766952068991657
46.0,-0.3111748679623752,-0.9225394243506493,0.5161115195710803,1.129546595826112,-1.4179422831060862
46.1,-0.43007497089921554,-0.8745195871647286,0.8006164177756494,1.1950269762525096,-1.3173489045442466
46.2,-0.5388429871474877,-0.8173964683518777,1.0887693858913743,1.1987288945798271,-1.2577509186340308
46.3,-0.6282641441543985,-0.7504105781386867,1.3927655046177145,1.1184019045970957,-1.1420336075072157
46.4,-0.7105571700413992,-0.6776755069710487,1.6324687432688494,1.009114742913384,-1.1204782665423352
46.5,-0.7790347673473041,-0.6061656505687548,1.7584751266820684,0.8720561335021205,-1.0047373721656783
46.6,-0.8299994275185698,-0.5344642673474198,1.9102513934910135,0.7172819081857571,-0.8914429264135748
46.7,-0.8688706130574062,-0.4658923515173674,2.077461128610519,0.5592637426283484,-0.7990855810609077
46.8,-0.9017886312793056,-0.39897955358241116,2.1213013039105104,0.42360568145480526,-0.7564798578053455
46.9,-0.9219860018860766,-0.3361820585515705,2.1823949775838303,0.31665348817165717,-0.6689533952698667
47.0,-0.9429914059012585,-0.282889857118666,2.2000175194098834,0.22034747122524123,-0.5819725487768324
47.1,-0.9598155827900725,-0.23467799828519376,2.1304725851408026,0.10443955744652089,-0.516508674524232
47.2,-0.9658001980864132,-0.197053558527106,2.181489631481461,-0.05486732110343229,-0.385296916120339
47.3,-0.9761206344922575,-0.16476256441561438,2.225213944647611,-0.10518613900605756,-0.3405181633824128
47.4,-0.980723714645156,-0.1299483669171505,2.2791402289541445,-0.12838656328549658,-0.3548191382888177
47.5,-0.9840799234316822,-0.11406748356366286,2.218216831294983,-0.17000929020294486,-0.16337302355729832
47.6,-0.9840544088483192,-0.10396129459972997,2.3231975606089224,-0.2415421251564045,-0.10142391133129536
47.7,-0.9893738003087535,-0.09974961290194495,2.386397863821409,-0.3003999308958829,-0.04774037647607088
47.8,-0.9889436134741407,-0.09189999579320823,2.436293914863099,-0.2615161858088366,-0.07820091455442935
47.9,-0.9880465771460263,-0.10138056885245422,2.392984736232577,-0.1974389333092712,0.09587919596711458
48.0,-0.9873753506813443,-0.10247274571864845,2.288461182086966,-0.21434100284485025,0.011635041767590337
48.1,-0.9866537359454031,-0.10810277650995431,2.1585695276210806,-0.2031124624041586,0.0571702027050236
48.2,-0.9852672224884671,-0.10901789063104006,2.135832691818786,-0.20164538154076594,0.01070010575979552
48.3,-0.9836831680004192,-0.10812031494622715,1.9909076584739744,-0.17281640945978272,-0.007254613461924464
48.4,-0.980342676424327,-0.11125765818020045,1.8667835177090666,-0.05730960950430519,0.03530722902382877
48.5,-0.9780962288398218,-0.11264402530731821,1.8525154919254208,-0.07381622129131638,0.016564181566707248
48.6,-0.9767575333629113,-0.11509645766227122,1.8494606343135858,-0.08519644997551545,0.02632894589027046
48.7,-0.9781923287054042,-0.11406747350878343,1.9091434420140674,-0.12196208037754896,-0.0120816110691635
48.8,-0.9769365336757941,-0.11252371885459733,1.8863430052336563,-0.08717560013697956,-0.014113465075169529
48.9,-0.9803704692766342,-0.11175904643801587,1.8266915988093921,-0.07259934896775877,-0.011680860646450242
49.0,-0.9805014771866922,-0.11095909736970322,1.9545942102773555,-0.10782106551264825,-0.008205034376942422
49.1,-0.975348389403626,-0.11053612487124342,2.031674817922487,-0.16773424355077882,0.0016214901273059468
49.2,-0.9838069382246649,-0.11088917221364814,1.940930143113723,-0.1539208525447846,-0.006077627336580349
49.3,-0.9805457207007671,-0.10858380679742757,2.043319033568322,-0.11368507535148975,-0.019518602052102096
49.4,-0.9774537850125966,-0.10629519266280973,2.0455138806723103,-0.13279086634381687,-0.01967415887918378
49.5,-0.9880996098592293,-0.10905034570999006,1.9816819629529028,-0.1684821494717459,0.01597516171358393
49.6,-0.9765392425575488,-0.10896436508640606,2.1147579729746777,-0.19554525976028692,0.012036274411855175
49.7,-0.9776848125886726,-0.10976659291523178,2.042363667935182,-0.11925611360488841,0.006812609229314148
49.8,-0.9855048938635775,-0.10884587959584424,1.998893899635481,-0.11887412173086132,-0.018027881652997735
49.9,-0.9761742674143334,-0.10940466350500916,2.0319639084816283,-0.15139531834275033,0.016082046181367105
50.0,-0.981762357084186,-0.10980505044184158,2.037195450869887,-0.16069051935385814,-0.0022724567332232937
50.1,-0.9807719908313364,-0.11091080636158651,1.9487188993305682,-0.12989007399364827,0.01224880276197382
50.2,-0.9767134579026482,-0.11155997747999885,1.916814451309779,-0.08118456891796189,0.011200828363655546
50.3,-0.9794816383994445,-0.11328835383268843,1.9802269374711137,-0.14609117576382358,0.01422978661494767
50.4,-0.9768467456115203,-0.11169202572343206,2.0955361388475136,-0.15929524368803605,-0.013049272680305535
50.5,-0.9843864195793435,-0.11113710494662199,1.942548304382655,-0.1443739970459227,-0.014211314155332389
50.6,-0.9800912289395556,-0.11390843837296583,1.9242153777807836,-0.09926287257741095,0.032793629082945586
50.7,-0.974767163980453,-0.1131871831976129,2.0038938137278577,-0.12500324417704622,-0.0010373308479216803
50.8,-0.9805486006311159,-0.1125467035719645,2.0336055959427024,-0.17751256347400646,-0.013202295570096112
50.9,-0.9748908877326279,-0.11468261617197895,2.0542161337311815,-0.1500989935973146,0.02818968847172698
51.0,-0.97610820125457,-0.11203577141264548,1.9456325559997025,-0.11043154020067236,-0.028202491009139408
51.1,-0.980999789794602,-0.11118259716503831,1.966447892127311,-0.13954081564564957,-0.014235012327219465
51.2,-0.9782650665778739,-0.11100118211280535,2.0279234581888614,-0.13625603367305805,0.0012971502803793555
51.3,-0.97809900454977,-0.11058781455392042,2.028385852795579,-0.13960019277256108,-0.003982496970138527
51.4,-0.9793376198180559,-0.11191942370640079,2.0123484499597124,-0.18576757325618776,0.012011852209994345
51.5,-0.980196153178547,-0.11010146519843916,1.9407166318586742,-0.0855211218967421,-0.019300072501380328
51.6,-0.980842128279661,-0.10897311639905638,1.9786512109316718,-0.11213379725053152,-0.012092729614110453
51.7,-0.9773660226865711,-0.11397260454371944,2.0500637001406807,-0.20907572463786983,0.05439879296105232
51.8,-0.9774807197582134,-0.11106141251919538,1.9883409098245255,-0.14954076005380323,-0.02952811633342378
51.9,-0.9811778990143087,-0.10951753006037335,1.9913491321108572,-0.11101357274390677,-0.019765615285507465
52.0,-0.9754397114243643,-0.11365980848996798,2.0570937378629552,-0.15777917577379375,0.04840199903235032
52.1,-0.9846911110153416,-0.1082594950222403,1.925921723707652,-0.09573801161767936,-0.06495711867387399
52.2,-0.9804480725197473,-0.11152826230110957,2.0004638910139754,-0.16082028477760757,0.037626710132201424
52.3,-0.9721886295982421,-0.1147411502367019,2.0644016845134954,-0.11736144896485845,0.04214598818940374
52.4,-0.9829728775674791,-0.11028465652223818,1.939351173781668,-0.10556002669770614,-0.05752297816385976
52.5,-0.9803206293099044,-0.11200640133650364,1.941580239768446,-0.13418849482659734,0.02033776933195952
52.6,-0.9775600243208278,-0.11183358942984017,2.08312651628091,-0.14165658963332128,0.0014399195741532367
52.7,-0.9837372530824853,-0.10718165028225285,2.023974471870517,-0.09927644506956679,-0.053800932021772496
52.8,-0.9793357756021566,-0.11308815872169903,1.9513159464709278,-0.12528388031915716,0.06439702287480031
52.9,-0.9782788117267689,-0.10969495821478481,1.9922877346643149,-0.11457815762609547,-0.03301024664359886
53.0,-0.9799365646299466,-0.11088580039687862,2.0737824619890177,-0.19046701832553437,0.010126835851593796
53.1,-0.9841281927378084,-0.1114548402142364,2.011455924072524,-0.11112084754712315,0.0009504136161098131
53.2,-0.9833214982790541,-0.11194584358518106,1.9182231406073154,-0.09684923568935777,0.00584702382013802
53.3,-0.9797550564700386,-0.11378610561307395,1.997352055672331,-0.11952550533567696,0.022627762624836123
53.4,-0.9840208200480105,-0.11215017075167488,2.0463957128739105,-0.13778932893149543,-0.021376612991019783
53.5,-0.9858686370318892,-0.11155773380177147,2.0529574793335708,-0.18473818657053154,-0.008041744512325977
53.6,-0.9839934762568793,-0.11209658339575335,1.9583848500055387,-0.0864817724702669,0.00753539917546675
53.7,-0.9809797127205712,-0.11028131686791859,1.9647937039280379,-0.11057244301972435,-0.014815034852446729
