within_threshold,final_distance,convergence,perturbation,retcode
false,2.223941125560035,true,"[-0.25909330586200446, -0.14470553120601076]",Success
false,2.2414183492740754,true,"[-0.2678677881249528, -0.14960614456880422]",Success
false,2.258802791492628,true,"[-0.27664227038790123, -0.15450675793159765]",Success
false,2.276388279718307,true,"[-0.28541675265084965, -0.15940737129439111]",Success
false,2.2939787569778023,true,"[-0.2941912349137981, -0.16430798465718457]",Success
false,2.311711565887035,true,"[-0.3029657171767465, -0.169208598019978]",Success
false,2.329330599092629,true,"[-0.3117401994396949, -0.17410921138277147]",Success
false,2.3473013338740407,true,"[-0.3205146817026433, -0.1790098247455649]",Success
false,2.3647552608929843,false,"[-0.32928916396559177, -0.18391043810835836]",Success
false,2.3824746927990463,false,"[-0.3380636462285401, -0.18881105147115182]",Success
false,2.4002932425049615,false,"[-0.34683812849148854, -0.19371166483394525]",Success
false,2.417903747706341,false,"[-0.35561261075443695, -0.1986122781967387]",Success
false,2.4356057047419766,false,"[-0.36438709301738537, -0.20351289155953214]",Success
false,2.4532320124072267,false,"[-0.3731615752803338, -0.20841350492232563]",Success
false,2.471039022886738,false,"[-0.3819360575432822, -0.21331411828511906]",Success
false,2.4884834539244345,false,"[-0.3907105398062306, -0.2182147316479125]",Success
false,2.5059571453473075,false,"[-0.399485022069179, -0.22311534501070596]",Success
false,2.5233785773263717,false,"[-0.40825950433212743, -0.22801595837349942]",Success
false,2.5407085229646555,false,"[-0.41703398659507585, -0.23291657173629288]",Success
false,2.5579360193776566,false,"[-0.42580846885802426, -0.2378171850990863]",Success
false,2.575052471518753,false,"[-0.43458295112097267, -0.24271779846187974]",Success
false,2.591993001484465,false,"[-0.4433574333839211, -0.2476184118246732]",Success
false,2.6088007051575586,false,"[-0.4521319156468695, -0.25251902518746666]",Success
false,2.625347039740309,false,"[-0.46090639790981786, -0.25741963855026007]",Success
false,2.6419655710570464,false,"[-0.4696808801727663, -0.2623202519130535]",Success
false,2.6584919487345,false,"[-0.47845536243571474, -0.26722086527584704]",Success
false,2.6749635958407874,false,"[-0.4872298446986631, -0.27212147863864045]",Success
