within_threshold,final_distance,convergence,perturbation,retcode
false,0.00014634904072394908,true,"[-0.9610349831852535, 0.10226240246426128, -10.000000022418064]",Success
false,0.00014909084562144783,true,"[-0.9610349831852535, 0.10226240246426128, -9.797979820397861]",Success
false,0.00015256324416862307,true,"[-0.9610349831852535, 0.10226240246426128, -9.595959618377659]",Success
false,0.00015692333713308341,true,"[-0.9610349831852535, 0.10226240246426128, -9.393939416357458]",Success
false,0.0001623549994825316,true,"[-0.9610349831852535, 0.10226240246426128, -9.191919214337256]",Success
false,0.0001691372872899906,true,"[-0.9610349831852535, 0.10226240246426128, -8.989899012317053]",Success
false,0.00017761447682813913,true,"[-0.9610349831852535, 0.10226240246426128, -8.787878810296851]",Success
false,0.0001882022375853693,true,"[-0.9610349831852535, 0.10226240246426128, -8.58585860827665]",Success
false,0.00020136917063946595,true,"[-0.9610349831852535, 0.10226240246426128, -8.383838406256448]",Success
false,0.0002177686290228167,true,"[-0.9610349831852535, 0.10226240246426128, -8.181818204236246]",Success
false,0.00024079072854324012,true,"[-0.9610349831852535, 0.10226240246426128, -7.979798002216044]",Success
false,0.00028802893914489094,true,"[-0.9610349831852535, 0.10226240246426128, -7.7777778001958415]",Success
false,0.0005071569826195049,true,"[-0.9610349831852535, 0.10226240246426128, -7.57575759817564]",Success
false,0.00023813140320521966,true,"[-0.9610349831852535, 0.10226240246426128, -7.3737373961554376]",Success
false,0.0001903592037928097,true,"[-0.9610349831852535, 0.10226240246426128, -7.171717194135236]",Success
false,0.00016781085239019001,true,"[-0.9610349831852535, 0.10226240246426128, -6.969696992115034]",Success
false,0.00015336077451989696,true,"[-0.9610349831852535, 0.10226240246426128, -6.767676790094831]",Success
false,0.00014280055277710746,true,"[-0.9610349831852535, 0.10226240246426128, -6.56565658807463]",Success
false,0.00013468026197732398,true,"[-0.9610349831852535, 0.10226240246426128, -6.363636386054427]",Success
false,0.00012810645887812165,true,"[-0.9610349831852535, 0.10226240246426128, -6.161616184034226]",Success
false,0.00012265185742726015,true,"[-0.9610349831852535, 0.10226240246426128, -5.959595982014023]",Success
false,0.00011798946686211103,true,"[-0.9610349831852535, 0.10226240246426128, -5.757575779993822]",Success
false,0.00011397915645724628,true,"[-0.9610349831852535, 0.10226240246426128, -5.555555577973619]",Success
false,0.00011050201763845722,true,"[-0.9610349831852535, 0.10226240246426128, -5.353535375953418]",Success
false,0.00010746383027755061,true,"[-0.9610349831852535, 0.10226240246426128, -5.151515173933215]",Success
false,0.00010479133985725407,true,"[-0.9610349831852535, 0.10226240246426128, -4.949494971913014]",Success
false,0.00010248660837631861,true,"[-0.9610349831852535, 0.10226240246426128, -4.747474769892811]",Success
false,0.00010046670375299816,true,"[-0.9610349831852535, 0.10226240246426128, -4.54545456787261]",Success
true,9.874880557935298e-5,true,"[-0.9610349831852535, 0.10226240246426128, -4.343434365852407]",Success
true,9.730397454837352e-5,true,"[-0.9610349831852535, 0.10226240246426128, -4.141414163832205]",Success
true,9.613383828410655e-5,true,"[-0.9610349831852535, 0.10226240246426128, -3.9393939618120033]",Success
true,9.52226046372931e-5,true,"[-0.9610349831852535, 0.10226240246426128, -3.7373737597918013]",Success
true,9.456545401658727e-5,true,"[-0.9610349831852535, 0.10226240246426128, -3.5353535577715993]",Success
true,9.417665405954712e-5,true,"[-0.9610349831852535, 0.10226240246426128, -3.3333333557513973]",Success
true,9.405734458090875e-5,true,"[-0.9610349831852535, 0.10226240246426128, -3.1313131537311953]",Terminated
true,9.421764192231062e-5,true,"[-0.9610349831852535, 0.10226240246426128, -2.9292929517109934]",Terminated
true,9.466091272012079e-5,true,"[-0.9610349831852535, 0.10226240246426128, -2.727272749690791]",Terminated
true,9.540911955658986e-5,true,"[-0.9610349831852535, 0.10226240246426128, -2.525252547670589]",Terminated
true,9.649328390740473e-5,true,"[-0.9610349831852535, 0.10226240246426128, -2.323232345650387]",Terminated
true,9.790588387636311e-5,true,"[-0.9610349831852535, 0.10226240246426128, -2.121212143630185]",Terminated
true,9.970231136208591e-5,true,"[-0.9610349831852535, 0.10226240246426128, -1.919191941609983]",Success
false,0.00010191289930999088,true,"[-0.9610349831852535, 0.10226240246426128, -1.717171739589781]",Success
false,0.00010454886861335885,true,"[-0.9610349831852535, 0.10226240246426128, -1.515151537569579]",Success
false,0.00010768784642260036,true,"[-0.9610349831852535, 0.10226240246426128, -1.313131335549377]",Success
false,0.00011134557091303183,true,"[-0.9610349831852535, 0.10226240246426128, -1.111111133529175]",Success
false,0.00011557883098734017,true,"[-0.9610349831852535, 0.10226240246426128, -0.9090909315089729]",Success
false,0.00012041633261169423,true,"[-0.9610349831852535, 0.10226240246426128, -0.7070707294887709]",Success
false,0.0001259507953243601,true,"[-0.9610349831852535, 0.10226240246426128, -0.5050505274685689]",Success
false,0.00013226495514097184,true,"[-0.9610349831852535, 0.10226240246426128, -0.3030303254483669]",Success
false,0.0001395629255390374,true,"[-0.9610349831852535, 0.10226240246426128, -0.10101012342816486]",Success
false,0.00014820178932060805,true,"[-0.9610349831852535, 0.10226240246426128, 0.10101007859203716]",Success
false,0.0001588671905555641,true,"[-0.9610349831852535, 0.10226240246426128, 0.3030302806122392]",Success
false,0.0001726334830233907,true,"[-0.9610349831852535, 0.10226240246426128, 0.5050504826324412]",Success
false,0.00019084576564808224,true,"[-0.9610349831852535, 0.10226240246426128, 0.7070706846526432]",Success
false,0.00021522644175974156,true,"[-0.9610349831852535, 0.10226240246426128, 0.9090908866728452]",Success
false,0.00025177443170480994,true,"[-0.9610349831852535, 0.10226240246426128, 1.1111110886930473]",Success
false,0.00032921502031618954,true,"[-0.9610349831852535, 0.10226240246426128, 1.3131312907132493]",Success
false,0.0002788545544862393,true,"[-0.9610349831852535, 0.10226240246426128, 1.5151514927334513]",Success
false,0.00020215297050276725,true,"[-0.9610349831852535, 0.10226240246426128, 1.7171716947536533]",Success
false,0.00016877626374864888,true,"[-0.9610349831852535, 0.10226240246426128, 1.9191918967738553]",Success
false,0.00014735950651435084,true,"[-0.9610349831852535, 0.10226240246426128, 2.1212120987940573]",Success
false,0.0001320600523732346,true,"[-0.9610349831852535, 0.10226240246426128, 2.3232323008142592]",Success
false,0.00012049102536044893,true,"[-0.9610349831852535, 0.10226240246426128, 2.5252525028344612]",Success
false,0.00011127058008659021,true,"[-0.9610349831852535, 0.10226240246426128, 2.727272704854663]",Success
false,0.00010362442288412478,true,"[-0.9610349831852535, 0.10226240246426128, 2.9292929068748657]",Success
true,9.709456136262175e-5,true,"[-0.9610349831852535, 0.10226240246426128, 3.1313131088950676]",Success
true,9.140389774295226e-5,true,"[-0.9610349831852535, 0.10226240246426128, 3.3333333109152696]",Terminated
true,8.635342131355223e-5,true,"[-0.9610349831852535, 0.10226240246426128, 3.5353535129354716]",Terminated
true,8.18401895380635e-5,true,"[-0.9610349831852535, 0.10226240246426128, 3.7373737149556736]",Terminated
true,7.778133430175222e-5,true,"[-0.9610349831852535, 0.10226240246426128, 3.9393939169758756]",Terminated
false,0.00011337218080771957,true,"[-0.9610349831852535, 0.10226240246426128, 4.141414118996077]",Terminated
true,7.080264667451662e-5,true,"[-0.9610349831852535, 0.10226240246426128, 4.34343432101628]",Terminated
false,0.00012187824702949974,true,"[-0.9610349831852535, 0.10226240246426128, 4.545454523036482]",Terminated
false,0.00013802721447538907,true,"[-0.9610349831852535, 0.10226240246426128, 4.7474747250566836]",Terminated
false,0.00010319061396687289,true,"[-0.9610349831852535, 0.10226240246426128, 4.949494927076886]",Terminated
