within_threshold,final_distance,convergence,perturbation,retcode
false,0.00014092106545880208,true,"[-0.961553976969895, 0.10249944240809336, -10.000000001401075]",Success
false,0.00014181490081223653,true,"[-0.961553976969895, 0.10249944240809336, -9.844961241711152]",Success
false,0.0001431757432559792,true,"[-0.961553976969895, 0.10249944240809336, -9.68992248202123]",Success
false,0.0001450678890090995,true,"[-0.961553976969895, 0.10249944240809336, -9.534883722331307]",Success
false,0.0001475531518517999,true,"[-0.961553976969895, 0.10249944240809336, -9.379844962641386]",Success
false,0.0001507577278069982,true,"[-0.961553976969895, 0.10249944240809336, -9.224806202951463]",Success
false,0.00015475888065683254,true,"[-0.961553976969895, 0.10249944240809336, -9.06976744326154]",Success
false,0.0001597250855153919,true,"[-0.961553976969895, 0.10249944240809336, -8.914728683571617]",Success
false,0.00016582205303488336,true,"[-0.961553976969895, 0.10249944240809336, -8.759689923881695]",Success
false,0.00017320101973134356,true,"[-0.961553976969895, 0.10249944240809336, -8.604651164191772]",Success
false,0.0001821471376549869,true,"[-0.961553976969895, 0.10249944240809336, -8.44961240450185]",Success
false,0.00019299128021291417,true,"[-0.961553976969895, 0.10249944240809336, -8.294573644811928]",Success
false,0.00020644836819633055,true,"[-0.961553976969895, 0.10249944240809336, -8.139534885122005]",Success
false,0.00022385877009447442,true,"[-0.961553976969895, 0.10249944240809336, -7.9844961254320825]",Success
false,0.0002475820923586463,true,"[-0.961553976969895, 0.10249944240809336, -7.82945736574216]",Success
false,0.0002818679324228372,true,"[-0.961553976969895, 0.10249944240809336, -7.674418606052238]",Success
false,0.00033463372812134147,true,"[-0.961553976969895, 0.10249944240809336, -7.519379846362315]",Success
false,0.0004416799693892544,true,"[-0.961553976969895, 0.10249944240809336, -7.364341086672392]",Success
false,0.0003895125284202274,true,"[-0.961553976969895, 0.10249944240809336, -7.2093023269824705]",Success
false,0.00026420310268304806,true,"[-0.961553976969895, 0.10249944240809336, -7.054263567292548]",Success
false,0.00021757157689589592,true,"[-0.961553976969895, 0.10249944240809336, -6.899224807602625]",Success
false,0.0001896505228643528,true,"[-0.961553976969895, 0.10249944240809336, -6.744186047912703]",Success
false,0.0001705119903014054,true,"[-0.961553976969895, 0.10249944240809336, -6.58914728822278]",Success
false,0.0001568235103105773,true,"[-0.961553976969895, 0.10249944240809336, -6.434108528532858]",Success
false,0.0001464471985671337,true,"[-0.961553976969895, 0.10249944240809336, -6.279069768842935]",Success
false,0.00013805769505473924,true,"[-0.961553976969895, 0.10249944240809336, -6.124031009153013]",Success
false,0.00013104291037112202,true,"[-0.961553976969895, 0.10249944240809336, -5.96899224946309]",Success
false,0.00012496721119923724,true,"[-0.961553976969895, 0.10249944240809336, -5.8139534897731675]",Success
false,0.00011961511828689173,true,"[-0.961553976969895, 0.10249944240809336, -5.658914730083246]",Success
false,0.00011483952512946077,true,"[-0.961553976969895, 0.10249944240809336, -5.503875970393323]",Success
false,0.00011052470963055874,true,"[-0.961553976969895, 0.10249944240809336, -5.3488372107034]",Success
false,0.00010663505495825738,true,"[-0.961553976969895, 0.10249944240809336, -5.193798451013478]",Success
