within_threshold,final_distance,convergence,perturbation,retcode
false,0.005449781748287231,true,"[-0.13627822729944783, 0.031348867652033395]",Success
false,0.005731222807862038,true,"[-0.14836563902141797, 0.03412940477697744]",Success
false,0.00544567578707919,true,"[-0.1604530507433881, 0.0369099419019215]",Success
false,0.005480610219070718,true,"[-0.17254046246535823, 0.039690479026865545]",Success
false,0.005685527781272941,true,"[-0.18462787418732834, 0.0424710161518096]",Success
false,0.006222758852400965,true,"[-0.1967152859092985, 0.04525155327675365]",Success
false,0.00626626063621825,true,"[-0.2088026976312686, 0.0480320904016977]",Success
false,0.006016100136186925,true,"[-0.22089010935323874, 0.05081262752664175]",Success
false,0.0060302633247598615,true,"[-0.23297752107520886, 0.053593164651585805]",Success
false,0.006205558579945289,true,"[-0.245064932797179, 0.05637370177652986]",Success
false,0.006676066124962943,true,"[-0.25715234451914915, 0.05915423890147391]",Success
false,0.006904192543465866,true,"[-0.26923975624111923, 0.06193477602641796]",Success
false,0.0065380456016468835,true,"[-0.2813271679630894, 0.06471531315136202]",Success
false,0.006478598170153076,true,"[-0.2934145796850595, 0.06749585027630606]",Success
false,0.006559942664521703,true,"[-0.30550199140702966, 0.07027638740125011]",Success
false,0.006797368888742565,true,"[-0.31758940312899975, 0.07305692452619417]",Success
false,0.007522975776209799,true,"[-0.3296768148509699, 0.07583746165113822]",Success
false,0.007286880095074625,true,"[-0.3417642265729401, 0.07861799877608228]",Success
false,0.0070021075220186935,true,"[-0.3538516382949102, 0.08139853590102633]",Success
false,0.006927367602726896,true,"[-0.3659390500168803, 0.08417907302597039]",Success
false,0.006956802863306052,true,"[-0.37802646173885046, 0.08695961015091444]",Success
false,0.007073959324959882,true,"[-0.3901138734608206, 0.08974014727585848]",Success
false,0.007304252429929492,true,"[-0.4022012851827907, 0.09252068440080254]",Success
false,0.007787565159580765,true,"[-0.41428869690476083, 0.09530122152574659]",Success
false,0.008393031054520893,true,"[-0.426376108626731, 0.09808175865069065]",Success
false,0.007849331984993595,true,"[-0.4384635203487011, 0.10086229577563469]",Success
false,0.0077077443372155895,true,"[-0.4505509320706712, 0.10364283290057874]",Success
false,0.007683662044265118,true,"[-0.46263834379264135, 0.1064233700255228]",Success
false,0.007729901794747008,true,"[-0.4747257555146115, 0.10920390715046685]",Success
false,0.007837495883784438,true,"[-0.48681316723658163, 0.11198444427541089]",Success
false,0.008014010775591282,true,"[-0.49890057895855167, 0.11476498140035493]",Success
false,0.008287348881744209,true,"[-0.5109879906805218, 0.11754551852529899]",Success
false,0.008705882499607898,true,"[-0.523075402402492, 0.12032605565024304]",Success
false,0.009363570703136644,true,"[-0.5351628141244622, 0.12310659277518711]",Success
false,0.0067403131806272705,true,"[-0.5472502258464323, 0.12588712990013118]",Success
false,0.006856681753250283,true,"[-0.5593376375684025, 0.1286676670250752]",Success
false,0.007624205680168838,true,"[-0.5714250492903725, 0.13144820415001926]",Success
false,0.008324613686662506,true,"[-0.5835124610123427, 0.13422874127496331]",Success
false,0.007995596012235132,true,"[-0.5955998727343128, 0.13700927839990737]",Success
false,0.007751840064977825,true,"[-0.607687284456283, 0.13978981552485142]",Success
false,0.007697617424790783,true,"[-0.6197746961782531, 0.14257035264979548]",Success
false,0.00782712931845532,true,"[-0.6318621079002232, 0.14535088977473953]",Success
