within_threshold,final_distance,convergence,perturbation,retcode
true,2.9658672911275457e-7,true,"[-0.4576582351870195, -0.9083333858256779, -4.5454545353640805]",Terminated
true,2.489874697542706e-7,true,"[-0.4576582351870195, -0.9083333858256779, -4.343434333343878]",Terminated
true,3.540597362603664e-7,true,"[-0.4576582351870195, -0.9083333858256779, -4.141414131323676]",Terminated
true,8.630185821622397e-8,true,"[-0.4576582351870195, -0.9083333858256779, -3.939393929303474]",Terminated
false,2.7575268518136142,true,"[-0.4576582351870195, -0.9083333858256779, -3.737373727283272]",Success
false,2.227806120183248,false,"[-0.4576582351870195, -0.9083333858256779, -3.53535352526307]",Success
true,3.0525940446656717e-7,true,"[-0.4576582351870195, -0.9083333858256779, -3.333333323242868]",Terminated
true,7.621084109533771e-8,true,"[-0.4576582351870195, -0.9083333858256779, -3.131313121222666]",Terminated
true,1.0455354599173373e-7,true,"[-0.4576582351870195, -0.9083333858256779, -2.929292919202464]",Terminated
true,2.0405250893485613e-7,true,"[-0.4576582351870195, -0.9083333858256779, -2.7272727171822617]",Terminated
true,9.799327773708502e-8,true,"[-0.4576582351870195, -0.9083333858256779, -2.5252525151620597]",Terminated
true,2.754845386698259e-7,true,"[-0.4576582351870195, -0.9083333858256779, -2.3232323131418577]",Terminated
true,9.076983716552903e-8,true,"[-0.4576582351870195, -0.9083333858256779, -2.1212121111216558]",Terminated
true,8.368941204822834e-8,true,"[-0.4576582351870195, -0.9083333858256779, -1.9191919091014538]",Terminated
true,2.936113607800239e-7,true,"[-0.4576582351870195, -0.9083333858256779, -1.7171717070812518]",Terminated
true,2.7971103330807006e-7,true,"[-0.4576582351870195, -0.9083333858256779, -1.5151515050610498]",Terminated
false,2.89823142113848,true,"[-0.4576582351870195, -0.9083333858256779, -1.3131313030408478]",Success
false,2.3997787795197345,true,"[-0.4576582351870195, -0.9083333858256779, -1.1111111010206458]",Success
false,2.0397778634553645,true,"[-0.4576582351870195, -0.9083333858256779, -0.9090908990004437]",Success
false,2.623576623256857,true,"[-0.4576582351870195, -0.9083333858256779, -0.7070706969802417]",Success
false,3.132332572728986,true,"[-0.4576582351870195, -0.9083333858256779, -0.5050504949600397]",Success
false,2.8839595704811027,true,"[-0.4576582351870195, -0.9083333858256779, -0.3030302929398377]",Success
false,2.779683126673737,false,"[-0.4576582351870195, -0.9083333858256779, -0.10101009091963566]",Success
false,2.1127788684572577,false,"[-0.4576582351870195, -0.9083333858256779, 0.10101011110056636]",Success
false,2.2980508185975217,true,"[-0.4576582351870195, -0.9083333858256779, 0.3030303131207684]",Success
false,2.570601520243538,false,"[-0.4576582351870195, -0.9083333858256779, 0.5050505151409704]",Success
false,2.7011826028047587,false,"[-0.4576582351870195, -0.9083333858256779, 0.7070707171611724]",Success
false,2.3807024185447294,false,"[-0.4576582351870195, -0.9083333858256779, 0.9090909191813744]",Success
false,2.352048730148296,false,"[-0.4576582351870195, -0.9083333858256779, 1.1111111212015765]",Success
false,2.5803668505105337,true,"[-0.4576582351870195, -0.9083333858256779, 1.3131313232217785]",Success
true,1.6216074575882658e-7,true,"[-0.4576582351870195, -0.9083333858256779, 1.5151515252419805]",Terminated
false,2.485502441769916,true,"[-0.4576582351870195, -0.9083333858256779, 1.7171717272621825]",Success
false,3.4296724863330255,false,"[-0.4576582351870195, -0.9083333858256779, 1.9191919292823845]",Success
false,2.135798533928791,true,"[-0.4576582351870195, -0.9083333858256779, 2.1212121313025865]",Success
false,3.64527949204264,false,"[-0.4576582351870195, -0.9083333858256779, 2.3232323333227884]",Success
false,3.279616104024413,false,"[-0.4576582351870195, -0.9083333858256779, 2.5252525353429904]",Success
false,3.5334345505605973,false,"[-0.4576582351870195, -0.9083333858256779, 2.7272727373631924]",Success
false,2.9744392800883843,true,"[-0.4576582351870195, -0.9083333858256779, 2.929292939383395]",Success
false,3.417377399696661,false,"[-0.4576582351870195, -0.9083333858256779, 3.131313141403597]",Success
false,2.989930276682795,true,"[-0.4576582351870195, -0.9083333858256779, 3.333333343423799]",Success
false,2.741431958763913,false,"[-0.4576582351870195, -0.9083333858256779, 3.535353545444001]",Success
true,1.3895437013226457e-7,true,"[-0.4576582351870195, -0.9083333858256779, 3.737373747464203]",Terminated
false,2.37269881444916,true,"[-0.4576582351870195, -0.9083333858256779, 3.939393949484405]",Success
true,4.847691084108384e-7,true,"[-0.4576582351870195, -0.9083333858256779, 4.141414151504606]",Terminated
false,2.3838721829420293,true,"[-0.4576582351870195, -0.9083333858256779, 4.343434353524809]",Success
false,2.246690291283422,true,"[-0.4576582351870195, -0.9083333858256779, 4.545454555545011]",Success
false,2.0868741057434925,true,"[-0.4576582351870195, -0.9083333858256779, 4.747474757565213]",Success
false,2.7138976106098407,true,"[-0.4576582351870195, -0.9083333858256779, 4.949494959585415]",Success
false,3.5024958450078585,false,"[-0.4576582351870195, -0.9083333858256779, 5.151515161605617]",Success
false,2.224712458884634,true,"[-0.4576582351870195, -0.9083333858256779, 5.353535363625819]",Success
false,2.3219468440278117,true,"[-0.4576582351870195, -0.9083333858256779, 5.555555565646021]",Success
true,2.9044936817583863e-7,true,"[-0.4576582351870195, -0.9083333858256779, 5.757575767666223]",Terminated
false,2.3740703055518044,true,"[-0.4576582351870195, -0.9083333858256779, 5.959595969686425]",Success
false,2.4537971153877187,false,"[-0.4576582351870195, -0.9083333858256779, 6.161616171706627]",Success
false,2.375895464761863,true,"[-0.4576582351870195, -0.9083333858256779, 6.363636373726829]",Success
false,2.472532517726409,true,"[-0.4576582351870195, -0.9083333858256779, 6.565656575747031]",Success
false,2.192407943265111,true,"[-0.4576582351870195, -0.9083333858256779, 6.767676777767233]",Success
false,2.2084380132877897,true,"[-0.4576582351870195, -0.9083333858256779, 6.969696979787435]",Success
false,2.264722714412496,false,"[-0.4576582351870195, -0.9083333858256779, 7.1717171818076375]",Success
false,2.2243927886270782,true,"[-0.4576582351870195, -0.9083333858256779, 7.373737383827839]",Success
true,1.3072209056613205e-7,true,"[-0.4576582351870195, -0.9083333858256779, 7.5757575858480415]",Terminated
false,3.698341116059251,false,"[-0.4576582351870195, -0.9083333858256779, 7.777777787868243]",Success
false,2.9195149642282425,false,"[-0.4576582351870195, -0.9083333858256779, 7.9797979898884455]",Success
false,3.0132070741173096,false,"[-0.4576582351870195, -0.9083333858256779, 8.181818191908647]",Success
false,3.797845255703226,true,"[-0.4576582351870195, -0.9083333858256779, 8.38383839392885]",Success
false,2.006431119128428,true,"[-0.4576582351870195, -0.9083333858256779, 8.585858595949052]",Success
false,2.2431529319957737,true,"[-0.4576582351870195, -0.9083333858256779, 8.787878797969253]",Success
false,2.250100201149533,true,"[-0.4576582351870195, -0.9083333858256779, 8.989898999989455]",Success
false,2.174645836318997,true,"[-0.4576582351870195, -0.9083333858256779, 9.191919202009657]",Success
false,2.0868765014785833,true,"[-0.4576582351870195, -0.9083333858256779, 9.39393940402986]",Success
false,2.3717741803686114,false,"[-0.4576582351870195, -0.9083333858256779, 9.59595960605006]",Success
false,3.718806034816618,true,"[-0.4576582351870195, -0.9083333858256779, 9.797979808070263]",Success
false,2.4451909274226757,false,"[-0.4576582351870195, -0.9083333858256779, 10.000000010090465]",Success
true,2.2868679409632197e-7,true,"[-0.39912675741029857, -0.9355310959872888, -9.999999989909535]",Terminated
true,7.550312437332764e-8,true,"[-0.39912675741029857, -0.9355310959872888, -9.797979787889332]",Terminated
true,4.963010416287354e-7,true,"[-0.39912675741029857, -0.9355310959872888, -9.59595958586913]",Terminated
true,3.0432546607871333e-7,true,"[-0.39912675741029857, -0.9355310959872888, -9.39393938384893]",Terminated
false,3.0445229901479105,true,"[-0.39912675741029857, -0.9355310959872888, -9.191919181828727]",Success
false,2.4843227490393027,false,"[-0.39912675741029857, -0.9355310959872888, -8.989898979808524]",Success
true,5.317167839034e-7,true,"[-0.39912675741029857, -0.9355310959872888, -8.787878777788322]",Terminated
true,7.515039202931543e-8,true,"[-0.39912675741029857, -0.9355310959872888, -8.585858575768121]",Terminated
true,2.1168658427401863e-7,true,"[-0.39912675741029857, -0.9355310959872888, -8.383838373747919]",Terminated
true,8.911450201437766e-8,true,"[-0.39912675741029857, -0.9355310959872888, -8.181818171727716]",Terminated
true,3.3351079288995045e-7,true,"[-0.39912675741029857, -0.9355310959872888, -7.979797969707515]",Terminated
true,2.1445087730616027e-7,true,"[-0.39912675741029857, -0.9355310959872888, -7.777777767687312]",Terminated
false,2.3690273951636787,true,"[-0.39912675741029857, -0.9355310959872888, -7.575757565667111]",Success
false,2.555395578212308,false,"[-0.39912675741029857, -0.9355310959872888, -7.373737363646908]",Success
false,2.444485243840377,true,"[-0.39912675741029857, -0.9355310959872888, -7.171717161626707]",Success
true,4.882081613736568e-7,true,"[-0.39912675741029857, -0.9355310959872888, -6.969696959606504]",Terminated
true,1.42382605758445e-7,true,"[-0.39912675741029857, -0.9355310959872888, -6.767676757586302]",Terminated
true,9.632536974140954e-8,true,"[-0.39912675741029857, -0.9355310959872888, -6.5656565555661]",Terminated
false,3.7287191798736155,false,"[-0.39912675741029857, -0.9355310959872888, -6.363636353545898]",Success
false,3.259256296861861,false,"[-0.39912675741029857, -0.9355310959872888, -6.161616151525696]",Success
false,2.958078577982657,true,"[-0.39912675741029857, -0.9355310959872888, -5.959595949505494]",Success
false,2.3934867495183862,true,"[-0.39912675741029857, -0.9355310959872888, -5.757575747485292]",Success
