within_threshold,final_distance,convergence,perturbation,retcode
false,0.00015076723460337977,true,"[0.9357662021542048, 0.13741104830509906, -5.6589147333804]",Success
false,0.00014342501841108126,true,"[0.9357662021542048, 0.13741104830509906, -5.503875973690477]",Success
false,0.00013624732881687784,true,"[0.9357662021542048, 0.13741104830509906, -5.348837214000555]",Success
false,0.00012923018785899735,true,"[0.9357662021542048, 0.13741104830509906, -5.193798454310633]",Success
false,0.00012237317448551997,true,"[0.9357662021542048, 0.13741104830509906, -5.03875969462071]",Success
false,0.00011567303089715592,true,"[0.9357662021542048, 0.13741104830509906, -4.883720934930787]",Success
false,0.00010912556958049447,true,"[0.9357662021542048, 0.13741104830509906, -4.728682175240865]",Success
false,0.00010273094209527133,true,"[0.9357662021542048, 0.13741104830509906, -4.573643415550943]",Success
true,9.648396158471442e-5,true,"[0.9357662021542048, 0.13741104830509906, -4.41860465586102]",Success
true,9.038450967791209e-5,true,"[0.9357662021542048, 0.13741104830509906, -4.263565896171097]",Success
true,8.44279376486213e-5,true,"[0.9357662021542048, 0.13741104830509906, -4.108527136481175]",Success
true,7.861413866504553e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.9534883767912525]",Success
true,7.294008675179542e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.7984496171013302]",Success
true,6.740366030769088e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.6434108574114075]",Success
true,6.20027527510324e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.488372097721485]",Success
true,5.67352735255005e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.333333338031563]",Success
true,5.159922099325263e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.17829457834164]",Terminated
true,4.659241937960605e-5,true,"[0.9357662021542048, 0.13741104830509906, -3.0232558186517178]",Terminated
true,4.1713046395785724e-5,true,"[0.9357662021542048, 0.13741104830509906, -2.8682170589617955]",Terminated
true,3.6959354553694106e-5,true,"[0.9357662021542048, 0.13741104830509906, -2.7131782992718727]",Terminated
true,4.421922259358932e-5,true,"[0.9357662021542048, 0.13741104830509906, -2.5581395395819504]",Terminated
true,2.7820639164470325e-5,true,"[0.9357662021542048, 0.13741104830509906, -2.4031007798920276]",Terminated
true,2.74467025013563e-5,true,"[0.9357662021542048, 0.13741104830509906, -2.2480620202021053]",Terminated
true,3.9636205180955456e-5,true,"[0.9357662021542048, 0.13741104830509906, -2.093023260512183]",Terminated
true,3.7504723899643935e-5,true,"[0.9357662021542048, 0.13741104830509906, -1.9379845008222603]",Terminated
true,3.404682015817394e-5,true,"[0.9357662021542048, 0.13741104830509906, -1.782945741132338]",Terminated
true,7.199889092657019e-5,true,"[0.9357662021542048, 0.13741104830509906, -1.6279069814424154]",Terminated
false,0.00015222219026406913,true,"[0.9357662021542048, 0.13741104830509906, -1.4728682217524929]",Terminated
false,0.00015846429556259104,true,"[0.9357662021542048, 0.13741104830509906, -1.3178294620625703]",Terminated
true,6.487752991616936e-6,true,"[0.9357662021542048, 0.13741104830509906, -1.162790702372648]",Terminated
true,1.0475778154971376e-5,true,"[0.9357662021542048, 0.13741104830509906, -1.0077519426827255]",Terminated
true,1.5822909897720963e-5,true,"[0.9357662021542048, 0.13741104830509906, -0.852713182992803]",Terminated
true,2.1287992322458587e-5,true,"[0.9357662021542048, 0.13741104830509906, -0.6976744233028805]",Terminated
true,1.743727078940194e-5,true,"[0.9357662021542048, 0.13741104830509906, -0.542635663612958]",Terminated
true,2.0524452332961674e-5,true,"[0.9357662021542048, 0.13741104830509906, -0.3875969039230356]",Terminated
true,2.351199937778131e-5,true,"[0.9357662021542048, 0.13741104830509906, -0.23255814423311308]",Terminated
true,3.190264575929486e-5,true,"[0.9357662021542048, 0.13741104830509906, -0.0775193845431906]",Terminated
true,3.6579834462815405e-5,true,"[0.9357662021542048, 0.13741104830509906, 0.07751937514673188]",Terminated
true,3.189819302189131e-5,true,"[0.9357662021542048, 0.13741104830509906, 0.23255813483665436]",Terminated
true,3.451167941725231e-5,true,"[0.9357662021542048, 0.13741104830509906, 0.38759689452657686]",Terminated
true,3.703233438098716e-5,true,"[0.9357662021542048, 0.13741104830509906, 0.5426356542164993]",Terminated
true,3.9462079733830726e-5,true,"[0.9357662021542048, 0.13741104830509906, 0.6976744139064218]",Terminated
true,4.180824010713411e-5,true,"[0.9357662021542048, 0.13741104830509906, 0.8527131735963442]",Terminated
true,4.4065744250882574e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.0077519332862668]",Success
true,4.6238665979666454e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.1627906929761893]",Success
true,4.832890053564263e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.3178294526661116]",Success
true,5.0334241585844655e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.4728682123560342]",Success
true,5.226117405193956e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.6279069720459567]",Success
true,5.4111546880574264e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.7829457317358792]",Success
true,5.5878174303226274e-5,true,"[0.9357662021542048, 0.13741104830509906, 1.9379844914258015]",Success
true,5.757444091150599e-5,true,"[0.9357662021542048, 0.13741104830509906, 2.0930232511157243]",Success
true,5.918661612820212e-5,true,"[0.9357662021542048, 0.13741104830509906, 2.2480620108056466]",Success
true,6.073301819187495e-5,true,"[0.9357662021542048, 0.13741104830509906, 2.403100770495569]",Success
true,6.220104913507587e-5,true,"[0.9357662021542048, 0.13741104830509906, 2.5581395301854917]",Success
true,6.359402622761928e-5,true,"[0.9357662021542048, 0.13741104830509906, 2.713178289875414]",Success
true,6.49190362330009e-5,true,"[0.9357662021542048, 0.13741104830509906, 2.8682170495653367]",Success
true,6.617810366266992e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.023255809255259]",Success
true,6.736420746740254e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.1782945689451814]",Success
