within_threshold,final_distance,convergence,perturbation,retcode
true,1.3313644998128775e-9,true,"[0.5749746673281473, 0.32112761226657477, -10.000000000042677]",Terminated
true,3.5246320062103827e-8,true,"[0.5837491495910957, 0.32602822562936823, -10.000000000042677]",Terminated
true,1.893444640588158e-8,true,"[0.5925236318540442, 0.3309288389921617, -10.000000000042677]",Terminated
true,8.702988274384024e-9,true,"[0.6012981141169925, 0.3358294523549551, -10.000000000042677]",Terminated
true,4.5112480474545584e-10,true,"[0.610072596379941, 0.34073006571774855, -10.000000000042677]",Terminated
true,1.0262954914703836e-8,true,"[0.6188470786428893, 0.34563067908054196, -10.000000000042677]",Terminated
true,8.41206662241292e-9,true,"[0.6276215609058378, 0.3505312924433354, -10.000000000042677]",Terminated
true,3.2485272761042894e-8,true,"[0.6363960431687863, 0.35543190580612893, -10.000000000042677]",Terminated
true,7.92636838512945e-9,true,"[0.6451705254317346, 0.36033251916892234, -10.000000000042677]",Terminated
true,4.279394553801668e-8,true,"[0.6539450076946831, 0.3652331325317158, -10.000000000042677]",Terminated
true,4.0426547429956196e-10,true,"[0.6627194899576314, 0.3701337458945092, -10.000000000042677]",Terminated
true,1.7616508124867026e-8,true,"[0.6714939722205798, 0.37503435925730266, -10.000000000042677]",Terminated
true,4.5918199331219676e-11,true,"[0.6802684544835284, 0.3799349726200961, -10.000000000042677]",Terminated
true,4.999967659576723e-9,true,"[0.6890429367464767, 0.3848355859828896, -10.000000000042677]",Terminated
true,3.4855832506233215e-8,true,"[0.6978174190094251, 0.38973619934568304, -10.000000000042677]",Terminated
true,3.9317968145314175e-9,true,"[0.7065919012723735, 0.39463681270847645, -10.000000000042677]",Terminated
true,3.0947091386554985e-8,true,"[0.7153663835353219, 0.3995374260712699, -10.000000000042677]",Terminated
true,9.159380239307735e-9,true,"[0.7241408657982704, 0.40443803943406337, -10.000000000042677]",Terminated
true,1.8420081675196377e-8,true,"[0.7329153480612187, 0.4093386527968568, -10.000000000042677]",Terminated
true,4.70946181241356e-9,true,"[0.7416898303241671, 0.41423926615965023, -10.000000000042677]",Terminated
true,3.804453557235428e-11,true,"[0.7504643125871155, 0.4191398795224437, -10.000000000042677]",Terminated
true,5.63748988010439e-9,true,"[0.759238794850064, 0.42404049288523715, -10.000000000042677]",Terminated
true,3.506348849171188e-8,true,"[0.7680132771130125, 0.4289411062480306, -10.000000000042677]",Terminated
true,1.3157793699815465e-9,true,"[0.7767877593759608, 0.433841719610824, -10.000000000042677]",Terminated
true,3.504363879716521e-8,true,"[0.7855622416389092, 0.4387423329736175, -10.000000000042677]",Terminated
true,3.506467867991479e-8,true,"[0.7943367239018577, 0.44364294633641094, -10.000000000042677]",Terminated
true,1.9972524094568188e-8,true,"[0.803111206164806, 0.4485435596992044, -10.000000000042677]",Terminated
true,5.365062341048452e-9,true,"[0.8118856884277544, 0.45344417306199786, -10.000000000042677]",Terminated
true,1.9076146315667473e-8,true,"[0.8206601706907029, 0.45834478642479126, -10.000000000042677]",Terminated
true,5.304007582361656e-9,true,"[0.8294346529536513, 0.4632453997875847, -10.000000000042677]",Terminated
true,1.3380721600144188e-7,true,"[0.8382091352165998, 0.4681460131503782, -10.000000000042677]",Terminated
true,3.422372455396072e-8,true,"[0.8469836174795481, 0.4730466265131716, -10.000000000042677]",Terminated
true,9.755874359542098e-9,true,"[0.8557580997424965, 0.47794723987596505, -10.000000000042677]",Terminated
true,1.5742075232657088e-8,true,"[0.8645325820054449, 0.4828478532387585, -10.000000000042677]",Terminated
true,1.5848614788781606e-8,true,"[0.8733070642683933, 0.48774846660155197, -10.000000000042677]",Terminated
true,1.512510679344922e-8,true,"[0.8820815465313419, 0.4926490799643454, -10.000000000042677]",Terminated
true,3.021183429039654e-8,true,"[0.8908560287942903, 0.4975496933271389, -10.000000000042677]",Terminated
true,3.530942153868631e-8,true,"[0.8996305110572386, 0.5024503066899323, -10.000000000042677]",Terminated
true,3.379785691498816e-8,true,"[0.908404993320187, 0.5073509200527258, -10.000000000042677]",Terminated
true,3.043513627864675e-8,true,"[0.9171794755831354, 0.5122515334155192, -10.000000000042677]",Terminated
true,3.550930114252249e-8,true,"[0.9259539578460839, 0.5171521467783127, -10.000000000042677]",Terminated
true,3.51994797496551e-8,true,"[0.9347284401090323, 0.5220527601411061, -10.000000000042677]",Terminated
true,1.5219436425777223e-8,true,"[0.9435029223719805, 0.5269533735038995, -10.000000000042677]",Terminated
true,7.381231756598866e-8,true,"[0.952277404634929, 0.5318539868666929, -10.000000000042677]",Terminated
true,6.156927930322517e-9,true,"[0.9610518868978775, 0.5367546002294864, -10.000000000042677]",Terminated
true,3.554849538975827e-8,true,"[0.9698263691608259, 0.5416552135922799, -10.000000000042677]",Terminated
true,3.6368003541539525e-10,true,"[0.9786008514237744, 0.5465558269550733, -10.000000000042677]",Terminated
true,9.133450121800189e-9,true,"[0.9873753336867226, 0.5514564403178667, -10.000000000042677]",Terminated
true,1.6501355879685032e-8,true,"[0.9961498159496711, 0.5563570536806601, -10.000000000042677]",Terminated
true,1.38938822768926e-8,true,"[1.0049242982126196, 0.5612576670434536, -10.000000000042677]",Terminated
true,7.78487290146515e-9,true,"[1.013698780475568, 0.5661582804062472, -10.000000000042677]",Terminated
true,1.0527286981466045e-7,true,"[1.0224732627385165, 0.5710588937690406, -10.000000000042677]",Terminated
true,7.718090139753939e-9,true,"[1.0312477450014648, 0.575959507131834, -10.000000000042677]",Terminated
true,3.531615236127351e-8,true,"[1.040022227264413, 0.5808601204946274, -10.000000000042677]",Terminated
true,3.5329278081402593e-8,true,"[1.0487967095273616, 0.5857607338574209, -10.000000000042677]",Terminated
true,1.1006096986397464e-7,true,"[1.0575711917903101, 0.5906613472202143, -10.000000000042677]",Terminated
true,5.965337189437382e-9,true,"[1.0663456740532584, 0.5955619605830078, -10.000000000042677]",Terminated
true,9.224877608031004e-9,true,"[1.0751201563162067, 0.6004625739458012, -10.000000000042677]",Terminated
true,4.315072620555382e-9,true,"[1.0838946385791552, 0.6053631873085946, -10.000000000042677]",Terminated
true,1.6908968955919968e-8,true,"[1.0926691208421035, 0.6102638006713881, -10.000000000042677]",Terminated
true,8.9481711912167e-9,true,"[1.101443603105052, 0.6151644140341815, -10.000000000042677]",Terminated
true,3.479600873609906e-8,true,"[1.1102180853680006, 0.620065027396975, -10.000000000042677]",Terminated
true,6.0510098789006266e-9,true,"[1.118992567630949, 0.6249656407597685, -10.000000000042677]",Terminated
true,1.44651311944774e-8,true,"[1.1277670498938972, 0.6298662541225619, -10.000000000042677]",Terminated
true,4.253125134228846e-9,true,"[1.1365415321568457, 0.6347668674853554, -10.000000000042677]",Terminated
true,3.485260314947772e-8,true,"[1.1453160144197942, 0.6396674808481488, -10.000000000042677]",Terminated
true,9.189707861692908e-9,true,"[1.1540904966827426, 0.6445680942109423, -10.000000000042677]",Terminated
true,3.001362363732422e-8,true,"[1.162864978945691, 0.6494687075737358, -10.000000000042677]",Terminated
true,8.444368891697158e-9,true,"[1.1716394612086394, 0.6543693209365291, -10.000000000042677]",Terminated
true,3.407474146366218e-8,true,"[1.1804139434715877, 0.6592699342993226, -10.000000000042677]",Terminated
true,7.729871418771397e-9,true,"[1.1891884257345362, 0.664170547662116, -10.000000000042677]",Terminated
true,8.74765008146316e-9,true,"[1.1979629079974847, 0.6690711610249095, -10.000000000042677]",Terminated
true,3.578198423085848e-8,true,"[1.206737390260433, 0.673971774387703, -10.000000000042677]",Terminated
true,6.879450807625956e-9,true,"[1.2155118725233813, 0.6788723877504963, -10.000000000042677]",Terminated
true,8.981718529499984e-9,true,"[1.2242863547863299, 0.6837730011132898, -10.000000000042677]",Terminated
true,3.57606011234348e-8,true,"[1.2330608370492784, 0.6886736144760832, -10.000000000042677]",Terminated
true,3.566889448297063e-8,true,"[1.2418353193122267, 0.6935742278388768, -10.000000000042677]",Terminated
true,3.489395561958544e-8,true,"[1.2506098015751752, 0.6984748412016702, -10.000000000042677]",Terminated
true,1.921384664895265e-9,true,"[1.2593842838381235, 0.7033754545644636, -10.000000000042677]",Terminated
true,1.0421218668191689e-8,true,"[1.2681587661010718, 0.7082760679272571, -10.000000000042677]",Terminated
true,8.056273686088801e-9,true,"[1.2769332483640203, 0.7131766812900505, -10.000000000042677]",Terminated
true,3.4328416262296466e-8,true,"[1.2857077306269689, 0.718077294652844, -10.000000000042677]",Terminated
true,8.023191956848137e-9,true,"[1.2944822128899172, 0.7229779080156374, -10.000000000042677]",Terminated
true,3.679882121491504e-7,true,"[1.3032566951528655, 0.7278785213784308, -10.000000000042677]",Terminated
true,2.4018453972381577e-8,true,"[1.312031177415814, 0.7327791347412242, -10.000000000042677]",Terminated
true,1.8997820193804634e-8,true,"[1.3208056596787623, 0.7376797481040177, -10.000000000042677]",Terminated
true,1.2856581847069816e-9,true,"[1.3295801419417108, 0.7425803614668112, -10.000000000042677]",Terminated
true,2.6281984721942063e-9,true,"[1.3383546242046593, 0.7474809748296046, -10.000000000042677]",Terminated
true,6.263475160670294e-8,true,"[1.3471291064676076, 0.752381588192398, -10.000000000042677]",Terminated
true,1.1083227413865785e-7,true,"[1.355903588730556, 0.7572822015551915, -10.000000000042677]",Terminated
true,1.0159004752644264e-8,true,"[1.3646780709935045, 0.762182814917985, -10.000000000042677]",Terminated
true,5.131430635700966e-10,true,"[1.373452553256453, 0.7670834282807785, -10.000000000042677]",Terminated
true,4.321518931864425e-9,true,"[1.3822270355194013, 0.7719840416435719, -10.000000000042677]",Terminated
true,3.7452430022420425e-7,true,"[1.3910015177823496, 0.7768846550063653, -10.000000000042677]",Terminated
true,3.4223107862066656e-8,true,"[1.3997760000452981, 0.7817852683691587, -10.000000000042677]",Terminated
true,2.020221896279854e-7,true,"[1.4085504823082464, 0.7866858817319522, -10.000000000042677]",Terminated
true,8.49856059481968e-9,true,"[1.417324964571195, 0.7915864950947457, -10.000000000042677]",Terminated
true,1.1731545485523927e-7,true,"[1.4260994468341435, 0.7964871084575391, -10.000000000042677]",Terminated
true,3.3773496526387077e-8,true,"[1.4348739290970918, 0.8013877218203325, -10.000000000042677]",Terminated
true,6.071904717762851e-8,true,"[1.44364841136004, 0.8062883351831259, -10.000000000042677]",Terminated
true,3.424117366542282e-8,true,"[1.4524228936229886, 0.8111889485459194, -10.000000000042677]",Terminated
true,1.5034473806703286e-8,true,"[1.4611973758859371, 0.8160895619087128, -10.000000000042677]",Terminated
true,6.207195065990428e-8,true,"[1.4699718581488854, 0.8209901752715063, -10.000000000042677]",Terminated
true,1.890490548259199e-8,true,"[1.4787463404118337, 0.8258907886342998, -10.000000000042677]",Terminated
true,1.4840835565161192e-8,true,"[1.4875208226747823, 0.8307914019970932, -10.000000000042677]",Terminated
true,1.870764463654945e-8,true,"[1.4962953049377306, 0.8356920153598867, -10.000000000042677]",Terminated
true,3.564048312098829e-8,true,"[1.505069787200679, 0.8405926287226801, -10.000000000042677]",Terminated
true,2.0854625140385418e-8,true,"[1.5138442694636276, 0.8454932420854736, -10.000000000042677]",Terminated
true,2.6701295589498337e-8,true,"[1.5226187517265757, 0.850393855448267, -10.000000000042677]",Terminated
true,3.9017466028752685e-9,true,"[1.5313932339895242, 0.8552944688110604, -10.000000000042677]",Terminated
true,8.375590750194973e-9,true,"[1.5401677162524727, 0.8601950821738539, -10.000000000042677]",Terminated
true,1.7914868797741853e-8,true,"[1.5489421985154213, 0.8650956955366473, -10.000000000042677]",Terminated
true,6.035001984513952e-8,true,"[1.5577166807783696, 0.8699963088994408, -10.000000000042677]",Terminated
true,6.545273678482936e-11,true,"[1.566491163041318, 0.8748969222622343, -10.000000000042677]",Terminated
true,9.666897268613631e-9,true,"[1.5752656453042664, 0.8797975356250276, -10.000000000042677]",Terminated
true,1.8247441096551012e-8,true,"[1.5840401275672147, 0.8846981489878211, -10.000000000042677]",Terminated
true,3.450140454556094e-8,true,"[1.5928146098301632, 0.8895987623506146, -10.000000000042677]",Terminated
true,2.8051370362095626e-8,true,"[1.6015890920931117, 0.8944993757134081, -10.000000000042677]",Terminated
true,4.3559350529910316e-9,true,"[1.61036357435606, 0.8993999890762016, -10.000000000042677]",Terminated
true,3.940085198941043e-9,true,"[1.6191380566190083, 0.9043006024389949, -10.000000000042677]",Terminated
true,5.5614547607458e-8,true,"[1.6279125388819569, 0.9092012158017884, -10.000000000042677]",Terminated
true,9.606543219786534e-9,true,"[1.6366870211449052, 0.9141018291645818, -10.000000000042677]",Terminated
true,1.4176259978754553e-8,true,"[1.6454615034078537, 0.9190024425273753, -10.000000000042677]",Terminated
true,2.0386279639594646e-8,true,"[1.6542359856708022, 0.9239030558901687, -10.000000000042677]",Terminated
